isel10_c	selFalse	untested	M4	EXP-0139	EXP-0164 withheld: 256 values dispatched, 1 carrier(s) tested, 13 observations moved, but the movement does not reproduce across the two gated runs at >=99% per-value agreement with movement >= 2x the disagreement count. Needs a third gated run.
isel10_c	selFalse_file	untested	M4	EXP-0139	EXP-0164 withheld: 256 values dispatched, 1 carrier(s) tested, 68 observations moved, but the movement does not reproduce across the two gated runs at >=99% per-value agreement with movement >= 2x the disagreement count. Needs a third gated run.
isel10_c	selTrue	untested	M4	EXP-0139	2/256 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3); TESTED-BUT-UNEXPLAINED: 138 of 256 values reproduce the carrier's correct result (0-2,4-6,8-10,12,15,129-255); no <=4-bit rule explains the partition, so the field's SEMANTICS are not established and an emitter must not choose an arbitrary value. Full per-value observations are in raw/*/sweep.jsonl.
isel8	cc	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel8[18:32]; outcomes {'ok': 64, 'wrong_value': 192}; ok at {64 values}
isel8	cmpA	untested	G17P	EXP-0154	EXP-0164 withheld: 256 values dispatched, 1 carrier(s) tested, 1 observations moved, but the movement does not reproduce across the two gated runs at >=99% per-value agreement with movement >= 2x the disagreement count. Needs a third gated run.
isel8	cmpB	untested	G17P	EXP-0154	EXP-0164 withheld: 256 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
isel8	cmp_mode	hardware-run	G17P	EXP-0160	carrier SYNTH+LIFTED:k_rsqrt@isel8[18:32]; outcomes(seed set 1) {'wrong_value': 128, 'ok': 128}; anchor value 0x82; P1=True P2=True P3=True model=M2 CLASS TABLE
isel8	dst	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel8[18:32]; outcomes {'wrong_value': 13, 'ok': 1}; ok at {0x7}
isel8	flags	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel8[18:32]; outcomes {'ok': 128, 'wrong_value': 128}; ok at {128 values}
isel8	opsel	isolated-byte-diff	M4	EXP-0139	12 values return a silent zero
isel8	selTrue	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel8[18:32]; outcomes {'wrong_value': 52, 'ok': 201}; ok at {201 values}
isel_reg	cmpA	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel_reg[80:100]; outcomes {'ok': 228, 'silent_zero': 22}; ok at {228 values}
isel_reg	cmpB	untested	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel_reg[80:100]; outcomes {'wrong_value': 254, 'ok': 1}; ok at {0xf}
isel_reg	cmp_mode	untested	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel_reg[80:100]; outcomes {'wrong_value': 250, 'ok': 4}; ok at {0x82, 0x8a, 0x92, 0x9a}
isel_reg	dst	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel_reg[80:100]; outcomes {'wrong_value': 12, 'ok': 1, 'silent_zero': 1}; ok at {0x4}
isel_reg	selFalse	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel_reg[80:100]; outcomes {'wrong_value': 252, 'ok': 4}; ok at {0x4-0x5, 0x84-0x85}
isel_reg	selFalse_file	isolated-byte-diff	M4	EXP-0139	1/256 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3)
isel_reg	selTrue	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel_reg[80:100]; outcomes {'wrong_value': 252, 'ok': 4}; ok at {0x6-0x7, 0x86-0x87}
isel_reg8	cmpA	untested	M4	EXP-0139	2/256 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3); TESTED-BUT-UNEXPLAINED: 2 of 256 values reproduce the carrier's correct result (1,129); no <=4-bit rule explains the partition, so the field's SEMANTICS are not established and an emitter must not choose an arbitrary value. Full per-value observations are in raw/*/sweep.jsonl.
isel_reg8	cmpB	untested	M4	EXP-0139	4/256 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3); TESTED-BUT-UNEXPLAINED: 122 of 256 values reproduce the carrier's correct result (8-129); no <=4-bit rule explains the partition, so the field's SEMANTICS are not established and an emitter must not choose an arbitrary value. Full per-value observations are in raw/*/sweep.jsonl.
isel_reg8	cmp_mode	untested	M4	EXP-0139	128 values return a silent zero; TESTED-BUT-UNEXPLAINED: 4 of 256 values reproduce the carrier's correct result (1,17,129,145); no <=4-bit rule explains the partition, so the field's SEMANTICS are not established and an emitter must not choose an arbitrary value. Full per-value observations are in raw/*/sweep.jsonl.
isel_reg8	flags	untested	M4	EXP-0139	5/256 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3); TESTED-BUT-UNEXPLAINED: 54 of 256 values reproduce the carrier's correct result (0,2,4,6,10,12,14,32,34,38,42,44,46,64,66,68,70,74,76,78,96,98,100,102,106,108,110,130,132,134,138,140,142,160,162,164,166,170,172,174,192,194,196,198,202,204,206,224,226,228,230,234,236,238); no <=4-bit rule explains the partition, so the field's SEMANTICS are not established and an emitter must not choose an arbitrary value. Full per-value observations are in raw/*/sweep.jsonl.
isel_reg8	selTrue	untested	M4	EXP-0139	2/256 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3); TESTED-BUT-UNEXPLAINED: 2 of 256 values reproduce the carrier's correct result (4,132); no <=4-bit rule explains the partition, so the field's SEMANTICS are not established and an emitter must not choose an arbitrary value. Full per-value observations are in raw/*/sweep.jsonl.
ishift	form	isolated-byte-diff	M4	EXP-0139	64 values return a silent zero
ishift	op8	isolated-byte-diff	M4	EXP-0139	64 values return a silent zero
ishift	opB	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_ashr@ishift[18:28]; outcomes {'ok': 4, 'wrong_value': 52, 'silent_zero': 199}; ok at {0x0-0x3}
ishift	pad9	untested	M4	EXP-0139	EXP-0164 withheld: 256 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
ishift	shamt	hardware-run	M4	EXP-0139	128 values return a silent zero
ishift	srcA	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_ashr@ishift[18:28]; outcomes {'ok': 2, 'wrong_value': 28, 'silent_zero': 162, 'fault': 6}; ok at {0x0-0x1}
ishift	src_cache	untested	M4	EXP-0139	EXP-0164 withheld: 256 values dispatched, 1 carrier(s) tested, 257 observations moved, but the movement does not reproduce across the two gated runs at >=99% per-value agreement with movement >= 2x the disagreement count. Needs a third gated run.
ishift	src_class	hardware-run	M4	EXP-0139	128 values return a silent zero
iter	b9	single-template-inference	G17P	EXP-0163	INERT-ROBUST over the stated envelope: every value executed on 6 arms across 6 structurally different carriers (atoff1, cent4, mrt3, vflat, vhalf, vmany), each of which PASSED the strict detection profile, and none moved any observed surface. This bounds the field; it does NOT establish that it is a don't-care outside this envelope. LABEL NOTE: carried as `single-template-inference`, NOT `hardware-run`, even though the hardware evidence is a full dense sweep -- because `hardware-run` is emitter-grade and an emitter here must reuse the compiler-observed value, which is a captured-template dependency. The measurement is not downgraded; see `hardware_evidence`.
iter	dst	isolated-byte-diff	G17P	EXP-0155	swept 195/256 of the frozen value set in both runs (incomplete: a hang/deadline budget stopped it); the values that did run agree across both runs
iter	grp	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from iter@frag0W to iter@frag1, where the field is demonstrably live (255/255 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
iter	mode	isolated-byte-diff	A18	EXP-0029|EXP-0155-g17p-emit-tex-frag|EXP-0163-g17p-inert-liveness	Perspective-correct interpolation is a MULTI-INSTRUCTION lowering, not a mode bit. | EXP-0189 citation repair: the records supporting this row live in EXP-0155-g17p-emit-tex-frag, EXP-0163-g17p-inert-liveness; the original citation EXP-0029 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
iter	src_slot	isolated-byte-diff	A18	EXP-0029|EXP-0163-g17p-inert-liveness	EXP-0189 citation repair: the records supporting this row live in EXP-0163-g17p-inert-liveness; the original citation EXP-0029 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
iter_at	_instruction	isolated-byte-diff	G17P	EXP-0163|EXP-0168|EXP-0029	ORCHESTRATOR REFRESH 2026-08-30 from corpus-correlation (A18, EXP-0029), applying the same rule EXP-0181 used for the other 30 stale descriptor labels: `corpus-correlation` asserts nothing was executed, and this instruction has been DISPATCHED on G17P repeatedly. EXP-0163 ran it in a CONTROLLED experiment -- `k_cent.metal` built twice from the same source with one changed pipeline parameter (`rasterSampleCount`) -- and separated `loc` BY VALUE: 0/256 at one sample, 128/256 at four, establishing `loc` is bit 1 alone with two equivalence classes of 128 and bits 0 and 2-7 free, which is strictly better than the `{1: centroid, 3: sample}` enum it replaces. EXP-0168 additionally dispatched `grp` on two carriers. All six field rows are emitter-grade, so this label was the only remaining blocker. ⚠ CORRECTED 2026-08-30 by EXP-0189: over-labelled as `hardware-run`. There are 10,398 dispatch records but only 10 carry an oracle (0.1%), there are zero generated encodings, and the rationale I wrote was rule 5 restated in words rather than measured. `isolated-byte-diff` is the honest label; the instruction stays emittable either way.
iter_at	dst	isolated-byte-diff	G17P	EXP-0155	swept 195/256 of the frozen value set in both runs (incomplete: a hang/deadline budget stopped it); the values that did run agree across both runs
iter_at	grp	isolated-byte-diff	G17P	EXP-0168|EXP-0181|EXP-0183	RE-SPANNED by EXP-0181 (bits 0..7 -> bit 7) and RE-DERIVED from EXP-0168's raw by EXP-0183. EXP-0168 filed `untested` on a '5 of 256' sweep; against the field's REAL encodable range of 2 the same raw is a DENSE 2-of-2 sweep reproducible in three runs. NOT recommended for `hardware-run`: r_i8s's own baseline record says 'baseline vs HOST oracle: MISMATCH', so only one of the two carriers has a valid oracle, and EXP-0168's ladder clause (`iter_at.loc`) was not met. The two out-of-descriptor byte0 values dispatched (0x00, 0x01) HUNG the device on both carriers in all three runs -- a hardware fact about the 254 illegal byte0 values, not about this field.
iter_at	loc	hardware-run	G17P	EXP-0163	LIVE: moved the observation on 7 arm(s) across atoff4, cent4, ms4cent, ms4out. Inert on atoff1, cent1 -- i.e. the EXP-0155 null was CARRIER-LIMITED, not a property of the silicon.
iter_flat	_instruction	isolated-byte-diff	G17P	EXP-0029|EXP-0155	EXP-0181 refresh from corpus-correlation: EXP-0029 gave a real behavioural proof with a paired negative control: the [[flat]] fragment renders a CONSTANT colour (the provoking-vertex value) at all 16 pixels while the interpolated variants show a gradient, and four 6-byte 0x1f ops tokenize interp_flat to zero leftover. EXP-0155 reproduced its baselines on G17P 23/23 and showed the bytes are live against four DISTINCT authored flat values. What is missing for R1 is a per-value oracle: the sweeps score movement against the baseline, so no `sel` value was shown to fetch a PREDICTED varying.
iter_flat	b4	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from iter_flat@flat1 to iter_flat@flat0, where the field is demonstrably live (254/254 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
iter_flat	b5	isolated-byte-diff	G17P	EXP-0155	1/256 values disagree between the two gated runs; validated at points, not over a range [orchestrator: representative arm re-pointed from iter_flat@flat1 to iter_flat@flat0, where the field is demonstrably live (192/192 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
iter_flat	sel	isolated-byte-diff	G17P	EXP-0155	swept 127/256 of the frozen value set in both runs (incomplete: a hang/deadline budget stopped it); the values that did run agree across both runs [orchestrator: representative arm re-pointed from iter_flat@flat1 to iter_flat@flat0, where the field is demonstrably live (126/126 of 126 moved, 100.0% cross-run agreement); the original arm showed it inert.]
iunary	b1	untested	A18	EXP-M4-14	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-raw.
iunary	dst	hardware-run	M4	EXP-0139	1/272 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3); reproducibly FAULT (5/5 attempts, healthy baselines) at 63 values: 192-241,243-255; 3 values return a silent zero
iunary	opsel	untested	A18	EXP-M4-14	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-raw.
iunary	src	hardware-run	M4	EXP-0139	197 values return a silent zero
iunary	srcdesc	isolated-byte-diff	M4	EXP-0139	64 values return a silent zero
jump	branch_ctrl	untested	G17P	EXP-0156	EXP-0164 withheld: 254 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
jump	link	untested	M4	EXP-0140	EXP-0164 withheld: 256 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
jump	offset	untested	M4	EXP-0115|EXP-0010	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: field-named-but-unstructured.
jump_cond	cf_scope	untested	G17P	EXP-0156	EXP-0164 withheld: 256 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
jump_cond	offset	untested	G17P	EXP-0156	27 values reclassified `no_store` (EXP-0140 §8 rule: invalid_run in BOTH gated runs with every trial STATUS OK) | WITHHELD 2026-08-30 on EXP-0192, the PRE-REGISTERED successor to EXP-0191's post-hoc finding. `audit.py`'s `sig_of()` gives `ok` and `fault` different signatures, so `moved` COUNTS A FAULT AS MOVEMENT. This row is **Case C: fewer than two distinct VALID payloads (V=1) but 36 LEGAL values** -- multiple values ran legally and were INDISTINGUISHABLE. That is an inertness observation which the fault signature re-scored as movement; absent the defect it would have been INERT-SINGLE, already in the WITHHOLD set. Cross-run agreement is 100% and does not help: `moved` is precisely the ok/fault transition count, and a perfectly reproducible fault wall is a perfectly reproducible HAZARD MAP, not a semantic. The fault wall remains a first-class fact and a real legal-set bound. Case C says the PROMOTION is unsupported, not that the field is inert -- a single valid payload can also mean the arm lacked detection power.
jump_cond	reserved	untested	G17P	EXP-0156	EXP-0164 withheld: 256 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
link_save_restore	_instruction	corpus-correlation	A18	EXP-M4-14|EXP-0035|EXP-0038	EXP-0189 DOWNGRADE from `hardware-run`: every cited directory (EXP-M4-14-a18-splice, EXP-0035-function-abi, EXP-0038-pack-carry-frame) has NO per-value records for this descriptor, and no other directory contains bytes matching it. An emitter-grade INSTRUCTION label asserts the descriptor itself was established on hardware; nothing in the committed corpus supports that here.
link_save_restore	b3	untested	A18	EXP-M4-14	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-raw.
link_save_restore	dir_offset	untested	A18	EXP-M4-14	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-raw.
link_save_restore	reserved7	untested	A18	EXP-M4-14	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-raw.
matrix_mac	a_desc	untested	A18	EXP-O2C	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
matrix_mac	a_reg	untested	A18	EXP-O2C|RT-10-isa-pass2	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
matrix_mac	acc_en	untested	A18	EXP-O2C	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
matrix_mac	b11_rsv	untested	M4	EXP-0147	EXP-0164 withheld: 32 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
matrix_mac	b_reg	untested	A18	EXP-O2C|RT-10-isa-pass2	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
matrix_mac	c_neg_all	hardware-run	M4	EXP-0147	Documented A*B+C iff (b11hi & 3)==0 (32/128); bits 2-6 don't-care. The two low bits are ACCUMULATOR SIGN controls resolved per tile row: bit0 -> rows 0-3 use -C; bit1 -> all 8 rows use -C; both -> rows 0-3 +C, rows 4-7 -C. So the matrix unit performs A*B-C (multiply-subtract) and a half-tile variant, which simdgroup_multiply_accumulate never emits. FIELD-MODEL CORRECTION (EXP-0147, HW, dense 128 x2 runs): two of the seven bits are SEMANTIC accumulator-sign controls, not padding -- bit0 of the old field (byte+11 bit1) makes rows 0-3 use -C, bit1 (byte+11 bit2) makes ALL rows use -C, and both set cancel back to +C. Correct a*b+c requires both clear (32 of 128 values). The matrix unit therefore computes A*B - C, a mode Metal's simdgroup_multiply_accumulate never emits.
matrix_mac	c_neg_half	hardware-run	M4	EXP-0147	Documented A*B+C iff (b11hi & 3)==0 (32/128); bits 2-6 don't-care. The two low bits are ACCUMULATOR SIGN controls resolved per tile row: bit0 -> rows 0-3 use -C; bit1 -> all 8 rows use -C; both -> rows 0-3 +C, rows 4-7 -C. So the matrix unit performs A*B-C (multiply-subtract) and a half-tile variant, which simdgroup_multiply_accumulate never emits. FIELD-MODEL CORRECTION (EXP-0147, HW, dense 128 x2 runs): two of the seven bits are SEMANTIC accumulator-sign controls, not padding -- bit0 of the old field (byte+11 bit1) makes rows 0-3 use -C, bit1 (byte+11 bit2) makes ALL rows use -C, and both set cancel back to +C. Correct a*b+c requires both clear (32 of 128 values). The matrix unit therefore computes A*B - C, a mode Metal's simdgroup_multiply_accumulate never emits.
matrix_mac	c_src	untested	A18	EXP-O2C	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
matrix_mac	dst	untested	A18	EXP-O2C	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
matrix_mac	dst_desc_lo	untested	M4	EXP-0147	EXP-0164 withheld: 64 values dispatched, 1 carrier(s) tested, 0 observations moved. Never moved anything on the ONE carrier tried, so the probe could not have shown liveness either way (the EXP-0155 samp_extra failure mode). Needs a second, structurally different carrier.
matrix_mac	dst_en	hardware-run	M4	EXP-0147	Correct A*B+C iff bit6==1 and bit7==0 (0x40-0x7f, 64/64). Bits 0-5 don't-care. 0x00-0x3f and 0x80-0xbf give a SILENT ZERO; 0xc0-0xff give a wrong value. Verified as an exact set identity over all 256 values in both runs. FIELD-MODEL CORRECTION (EXP-0147, HW, dense 256 x2 runs): the hardware rule is simple -- correct A*B+C iff bit6 == 1 and bit7 == 0 (0x40..0x7f, 64/64 values); bits 0-5 are don't-care; 0x00-0x3f and 0x80-0xbf give a SILENT ZERO and 0xc0-0xff a wrong value. The field was typed `raw` with no semantics.
matrix_mac	dtype	untested	A18	EXP-O2C	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
matrix_mac	mode	untested	A18	EXP-O2C	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
matrix_mac	op_enable	untested	A18	EXP-O2C|RT-10-isa-pass2	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
matrix_mac	pad4	untested	A18	EXP-O2C	EXP-0189 withheld (UNVERIFIABLE): 0 values dispatched over 0 arm(s), 0 observations moved, re-derived from raw under EXP-0164's frozen thresholds (>=2 gated runs, moved>=1 in both, >=99% per-value agreement, moved >= 2x disagreements). Reason: no-field-records.
mem_fence	b5	corpus-correlation	M4	EXP-0141	NOT PROMOTED, same reason.
mem_fence	memclass	corpus-correlation	M4	EXP-0141	NOT PROMOTED, same reason as mem_fence.sub: no ordering observable.
mem_fence	sub	corpus-correlation	M4	EXP-0141	NOT PROMOTED. This carrier has no memory-ORDERING observable (a single 8-lane threadgroup with a trailing barrier), so a pass bounds acceptance and dataflow inertness only, not the fence's semantics. Recorded so nobody re-probes it blindly.
mesh_out_src	sel	tokenization-only	M4+A18	EXP-0036|EXP-M4-12|EXP-M4-13	⚠ A CARRIER NOW EXISTS. Prior censuses recorded 0 occurrences across 24 carriers and the field was declined on that measured basis — but **all 24 were COMPUTE kernels and this op is MESH-STAGE ONLY**. EXP-0187 emitted it on a `mesh_wide` mesh-stage program with one walk-confirmed occurrence: the first carrier ever found. The 'no carrier exists' reading was the census's blind spot, not the hardware's. Sweepable by a successor.
mov_imm	_instruction	hardware-run	G16G+G17P	EXP-0031|EXP-0140|EXP-0153|EXP-0167|EXP-0168	EXP-0181 refresh from corpus-correlation: The strongest case in the set and the reason the orchestrator refused to gate on these labels. EXP-0031 proved the semantics by value on hardware (splicing byte+1 0x20->0x21/0x40/0x11 changes the output to 33/64/17 -- the literal, not an SR read); EXP-0140 swept dst 16/16 against a host oracle with four 12-register aliasing scans; EXP-0128/0140 corrected the immediate to SEVEN bits by measurement against a POISONED read-back and found the imm7==12 tokenization hole; and EXP-0167 ran 196,114 assembler-GENERATED mov_imm instances inside 233 zero-copied programs whose 01_results.jsonl was BYTE-IDENTICAL across two isolated gated runs. `corpus-correlation` is flatly wrong for this descriptor.
mov_imm	dst	hardware-run	M4	EXP-0140	all 16 values executed with a host-computed oracle; four 12-register aliasing scans confirm no second register changes; 16/16 values reproduced identically across both gated runs
mov_imm	imm_top	hardware-run	G17P	EXP-0168	100.000% agreement over 6 shared values, 5 moved vs 0 disagreements (infx), ladder and falsifier passed in every run
mov_zext16	_instruction	hardware-run	G17P	EXP-0013|EXP-0161|EXP-0165	EXP-0181 refresh from corpus-correlation: EXP-0161 (independently re-derived by EXP-0165) measured the documented semantics directly -- r[n] = r[n] & 0xFFFF, in place, on the register named by byte0's HIGH nibble -- in a synthesized carrier judged by a full 16-register dump, and GENERATED 16 encodings of which 11 pass a host-computed prediction (the 5 failures are exactly the 0xB..0xF no-op nibbles, recorded). It also REFUTED the previous operand model (byte+1 is HW-tested inert over all 256 values).
mov_zext16	extend	hardware-run	G17P	EXP-0161|EXP-0165	FIELD NARROWED BY DEF-0161-2. The dense byte+3 sweep accepts exactly the 32 values with (v & 0x07) == 0x01 and no others, so byte+3's LOW 3 BITS are the zero-extend companion discriminator and are now part of `match`; the remaining 5 bits are HW-tested free. The old 8-bit `extend` verdict is not translated across unchanged -- 3 of its 8 bits became match bits.
mov_zext16	src_flag	hardware-run	G17P	EXP-0161|EXP-0165	FIELD MERGED BY DEF-0161-2: the old `src_reg` (bits 0-6) and `src_flag` (bit 7) are one inert byte, and db.json's name budget (a new field name hard-fails validate_labels.py without a validation.json edit) forced the merge onto this name. HW-TESTED INERT over the whole exercised range: every value reproduces the unmutated result exactly. In every one of the 129 exercised values, in all four gated sweeps, the 16-register dump is identical to the baseline -- in a carrier where the instruction is demonstrably live (its byte0 := 0x00 falsifier fires as `wrong_value`) and where fifteen device_loads and a sentinel store separate the source from the instruction, so ALU forwarding cannot explain it. This CLOSES EXP-0146's open question as '(a) byte+1 is not a source-register selector'. It is also NOT a flag; the name is historical. EXP-0146's own carrier is dead: its byte0 := 0x00 falsifier scores `ok` there.
mov_zext16	src_reg	hardware-run	G17P	EXP-0146-m4-emit-int-misc|EXP-0161|EXP-0165	NAME RE-POINTED BY DEF-0161-2: this entry now labels byte0's HIGH NIBBLE, the ONE register the instruction uses as both source and destination (r[n] = r[n] & 0xFFFF). db.json modelled that nibble as part of a fixed match (byte0 == 0x13) until EXP-0165. Measured: byte0 = 0xN3 narrows r[N] AND NOTHING ELSE for N = 0..10 -- 11/11 fits, 0 misfits, in both gated runs -- and N = 0xB..0xF execute as a NO-OP (no register changes at all), confirmed 4 independent times each. No byte0 whose LOW nibble is not 3 ever performs the narrow (all 16 low-nibble buckets checked). GENERATED: 11 of 16 `r[n] = r[n] & 0xFFFF` encodings pass a host-computed 16-register prediction; the 5 failures are exactly the no-op nibbles. ONE ANOMALY, recorded not smoothed: nibble 0x8 narrowed correctly in 4 of 5 observations and was a no-op once (gen03). The INERTNESS evidence that used to sit under this name (byte+1 bits 0-6) has moved to `mov_zext16.src_flag`, which now covers all of byte+1. (EXP-0165 analysis/rederive_def2_zext.py.) | EXP-0189 citation repair: the records supporting this row live in EXP-0146-m4-emit-int-misc; the original citation EXP-0161, EXP-0165 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
mov_zext16	subform	hardware-run	G17P	EXP-0161|EXP-0165	POSITION UNCHANGED. Accepted set fits (v & 0xC7) == 0x00, exactly 8 of 256, IDENTICALLY in both register forms. NOT folded into `match`: doing so was measured (EXP-0165 work/cand2) and it steals 70 firings from `frame_marker`, whose 8-bit byte0 match would lose the specificity tie-break.
n2_op10	dst	isolated-byte-diff	M4	EXP-0146|EXP-0166	Dense 0..15. Only 0x3 — the carrier's own compiled value — reproduces; the other 15 give 14 wrong values and 1 silent zero, both gated runs agreeing on every value. CAPPED at isolated-byte-diff by A7: `dst` is typed `reg`, and a singleton accept-set establishes 'every other value breaks this carrier', NOT 'value N selects register N'. A register-granularity carrier (16-register dump) is required before an emitter may choose a destination through this field. `n2_op10` has 230 live occurrences on G17P (EXP-0157 census), so a G17P re-sweep is strictly better than this row.
