iadd2	srcA	hardware-run	G17P	EXP-0139-m4-emit-ialu|EXP-0146-m4-emit-int-misc|EXP-0154-g17p-emit-alu|EXP-0171	MOVED 252 of 256 on NAT:k_u32add@iadd2+32; cross-run agreement 1.0000 (256 agree / 0 disagree); 3 admitted carriers [FRAME,NAT,SYNTH | k_u32add]; accept-set size 4 = [168, 172, 184, 188]; outcomes {"fault": 64, "ok": 4, "wrong_value": 188} | EXP-0189 citation repair: the records supporting this row live in EXP-0139-m4-emit-ialu, EXP-0146-m4-emit-int-misc, EXP-0154-g17p-emit-alu; the original citation EXP-0171 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
iadd2	srcB_ext	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_u32add@iadd2[32:42]; outcomes {'ok': 4, 'wrong_value': 124}; ok at {0x0-0x3}
iadd2	srcB_imm_hi	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_u32add@iadd2[32:42]; outcomes {'ok': 1, 'wrong_value': 1}; ok at {0x0}
iadd2	store_en	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_u32add@iadd2[32:42]; outcomes {'ok': 2}; ok at {0x0-0x1}
ibfe	b11hi	hardware-run	M4	EXP-0139	second independent carrier IBFE_SH AGREES (hardware-run over 0..63 dense (all 64 values))
ibfe	b2_fmt	hardware-run	M4	EXP-0139	second independent carrier IBFE_SH AGREES (hardware-run over 0..63 dense (all 64 values))
ibfe	b4	hardware-run	M4	EXP-0139	3/256 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3); 126 values return a silent zero; second independent carrier IBFE_SH AGREES (hardware-run over 0..255 dense (all 256 values))
ibfe	b5	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_bfe@ibfe[18:30]; outcomes {'ok': 179, 'wrong_value': 43, 'silent_zero': 3}; ok at {179 values}
ibfe	b6_bit0	hardware-run	G17P	EXP-0161	C2_IBFE_SHR_X: accepted set fits (v & 0x01) == 0x00 (1 of 2 values) | C_IBFE_BFE: accepted set fits (v & 0x01) == 0x00 (1 of 2 values)
ibfe	b7	hardware-run	M4	EXP-0139	128 values return a silent zero; second independent carrier IBFE_SH DIFFERS (isolated-byte-diff over 0..255 dense (all 256 values))
ibfe	dst	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_bfe@ibfe[18:30]; outcomes {'ok': 161, 'silent_zero': 28, 'fault': 10}; ok at {161 values}
ibfe	lenhi	isolated-byte-diff	M4	EXP-0139	1/128 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3); 32 values return a silent zero; second independent carrier IBFE_SH AGREES (isolated-byte-diff over 0..127 dense (all 128 values))
ibfe	offset	hardware-run	G17P	EXP-0161	C_IBFE_BFE: accepted set fits (v & 0x3F) == 0x04 (1 of 64 values) | C_IBFE_SHR: accepted set fits (v & 0x3F) == 0x05 (1 of 64 values) | C_IBFE_SYNTH: accepted set fits (v & 0x3F) == 0x04 (1 of 64 values)
ibfe	srcA	hardware-run	G17P	EXP-0139-m4-emit-ialu|EXP-0154-g17p-emit-alu|EXP-0171	MOVED 192 of 256 on NAT:k_bfe@ibfe+18; cross-run agreement 1.0000 (256 agree / 0 disagree); 3 admitted carriers [NAT,SYNTH | k_bfe,k_bfe_s]; accept-set size 64; outcomes {"ok": 64, "wrong_value": 192} | EXP-0189 citation repair: the records supporting this row live in EXP-0139-m4-emit-ialu, EXP-0154-g17p-emit-alu; the original citation EXP-0171 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
ibfe	srcC_flags	isolated-byte-diff	M4	EXP-0139	64 values return a silent zero; second independent carrier IBFE_SH DIFFERS (hardware-run over 0..255 dense (all 256 values))
ibfe	store_en	hardware-run	G17P	EXP-0161	C2_IBFE_SHR_X: accepted set fits (v & 0x01) == 0x01 (1 of 2 values)
ibfe	width	hardware-run	G17P	EXP-0161	C_IBFE_SHR: accepted set is [0, 27, 28, 29, 30, 31, 32, 59, 60, 61, 62, 63] (no mask rule fits) | C_IBFE_SYNTH: accepted set is [6, 7, 8, 9, 38, 39, 40, 41] (no mask rule fits) | C_IBFE_BFE: accepted set fits (v & 0x1F) == 0x08 (2 of 64 values)
ibfe	width_lo	isolated-byte-diff	M4	EXP-0139	2 values return a silent zero; second independent carrier IBFE_SH AGREES (isolated-byte-diff over 0..15 dense (all 16 values))
ibfins	b4	hardware-run	M4	EXP-0139	128 values return a silent zero
ibfins	dst	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rot_var@ibfins[42:54]; outcomes {'ok': 2, 'wrong_value': 190, 'fault': 4}; ok at {0x0-0x1}
ibfins	form	isolated-byte-diff	M4	EXP-0139	160 values return a silent zero
ibfins	srcC	isolated-byte-diff	M4	EXP-0139	64 values return a silent zero
ibitcount	fn_hi	hardware-run	G17P	EXP-0169	moved on 1 of 1 ladder-passing carriers
ibitcount	form	hardware-run	G17P	EXP-0169	moved on 1 of 1 ladder-passing carriers
ibitcount	op_enable	hardware-run	G17P	EXP-0169	moved on 1 of 1 ladder-passing carriers
ibitcount	src	hardware-run	G17P	EXP-0169	moved on 1 of 1 ladder-passing carriers
ibitcount	srcdesc	hardware-run	G17P	EXP-0169	moved on 1 of 1 ladder-passing carriers
ibitcount	tail	hardware-run	G17P	EXP-0169	moved on 1 of 1 ladder-passing carriers
icmp_pred	dst_pred	hardware-run	M4+A18	EXP-0104|EXP-0115|EXP-0139-m4-emit-ialu|RT-ISA-FIX	There is NO predicate register file to allocate: the compiler emits dst_pred=0 in 0/18+ compiled instances and any nonzero value silently corrupts the branch outcome. A driver must always emit 0. | EXP-0189 citation repair: the records supporting this row live in EXP-0139-m4-emit-ialu; the original citation EXP-0104, EXP-0115, RT-ISA-FIX has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
icmpsel	dst	isolated-byte-diff	M4	EXP-0139	15 values return a silent zero
icmpsel	fmt	isolated-byte-diff	M4	EXP-0139	12 values return a silent zero
icmpsel	mark0	isolated-byte-diff	M4	EXP-0139	16 values return a silent zero
if_push	scope_kind	hardware-run	M4	EXP-0140	256/256 values executed (0 skipped by the hang budget); 242 comparable across the two gated runs (pairs where either side failed its integrity check or was skipped are excluded), 242 of those identical
ilogic	lut_a_z	hardware-run	G17P	EXP-0146-m4-emit-int-misc|EXP-0154-g17p-emit-alu|EXP-0171	MOVED 7 of 8 on NAT:k_and@ilogic+32; cross-run agreement 1.0000 (8 agree / 0 disagree); 7 admitted carriers [FRAME,NAT,SYNTH | k_and,k_andn,k_nand,k_or,k_xor]; accept-set size 1 = [0]; outcomes {"ok": 1, "silent_zero": 7} CAVEAT (EXP-0166 6.2): a SINGLETON accept-set establishes 'every other value breaks THIS carrier', NOT an operand/sub-op map -- and for a sub-op selector a non-ok outcome may simply mean 'a different function', not 'invalid'. | EXP-0189 citation repair: the records supporting this row live in EXP-0146-m4-emit-int-misc, EXP-0154-g17p-emit-alu; the original citation EXP-0171 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
ilogic	lut_b	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_and@ilogic[32:42]; outcomes {'ok': 16, 'wrong_value': 171, 'silent_zero': 63}; ok at {0x0, 0x8, 0x20, 0x28, 0x40, 0x48, 0x60, 0x68, 0x80, 0x88, 0xa0, 0xa8, 0xc0, 0xc8, 0xe0, 0xe8}
ilogic	op_base	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_and@ilogic[32:42]; outcomes {'wrong_value': 1, 'ok': 1}; ok at {0x1}
ilogic	outmod	hardware-run	G17P	EXP-0146-m4-emit-int-misc|EXP-0154-g17p-emit-alu|EXP-0171	MOVED 128 of 256 on NAT:k_and@ilogic+32; cross-run agreement 1.0000 (256 agree / 0 disagree); 7 admitted carriers [FRAME,NAT,SYNTH | k_and,k_andn,k_nand,k_or,k_xor]; accept-set size 128; outcomes {"ok": 128, "silent_zero": 128} | EXP-0189 citation repair: the records supporting this row live in EXP-0146-m4-emit-int-misc, EXP-0154-g17p-emit-alu; the original citation EXP-0171 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
ilogic	srcA	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_and@ilogic[32:42]; outcomes {'wrong_value': 248, 'ok': 4}; ok at {0x4-0x5, 0x84-0x85}
ilogic	srcB	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_and@ilogic[32:42]; outcomes {'ok': 3, 'silent_zero': 218, 'wrong_value': 32}; ok at {0x0-0x1, 0x81}
imad	b0bit7	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_imad@imad[32:44]; outcomes {'wrong_value': 1, 'ok': 1}; ok at {0x1}
imad	b9	isolated-byte-diff	M4	EXP-0139	64 values return a silent zero
imad	dst	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_imad@imad[32:44]; outcomes {'ok': 2, 'wrong_value': 28, 'silent_zero': 162, 'fault': 2}; ok at {0x0-0x1}
imad	lenbit	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_imad@imad[32:44]; outcomes {'ok': 1, 'wrong_value': 1}; ok at {0x0}
imad	mulsel	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_imad@imad[32:44]; outcomes {'ok': 8, 'wrong_value': 244, 'silent_zero': 4}; ok at {0x0, 0x10, 0x40, 0x50, 0x80, 0x90, 0xc0, 0xd0}
imad	opmode	hardware-run	M4	EXP-0139	128 values return a silent zero
imad	srcB	hardware-run	G17P	EXP-0154|EXP-0160|EXP-0165	NAME MOVED BY DEF-0160-6: this entry now labels byte+6, which EXP-0154 swept under the name `srcC_lo` and labelled from its ok-set alone without identifying a role. The role is now identified: byte+6 is a MULTIPLICAND REGISTER SELECTOR, reg = v >> 3; bit 0 = 1 makes that source read 0; bits 1 and 2 are inert. EXP-0154's ok-set {0x0, 0x2, 0x4, 0x6} is exactly the four values naming r0. Re-derived in EXP-0165 by solving r0 = m*(seed[a]*seed[b]) + A with BOTH multiplicands free and requiring one solution to satisfy both seed sets: byte+6 = 0x10 pins r2 UNIQUELY, and 0x00/0x02/0x04 -> r0, 0x08 -> r1, 0x20 -> r4, 0x40 -> r8 all contain the predicted register (10 of 11 probed values; the eleventh, 0xFF -> r31, lies outside the 16 seeded registers and is unmeasurable). **db.json modelled NO first multiplicand at all before this.**
imad	srcC_lo	hardware-run	G17P	EXP-0154	NAME MOVED BY DEF-0160-6: this entry now labels byte+5, which EXP-0154 swept under the name `srcB`. The label is unchanged and the sweep is unchanged -- only which byte the name points at. **ROLE UNRESOLVED**: in the EXP-0160 anchor byte+5 = 0x08 while the second multiplicand is demonstrably r2, which the project-standard (reg<<1)|size packing would read as r4, so either the packing here is reg<<2 or the second multiplicand is selected elsewhere. It is NOT the low half of an immediate addend -- there is no immediate addend (DEF-0160-3). Do not emit a register number here.
iminmax	dst	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_imin@iminmax[32:38]; outcomes {'ok': 1, 'wrong_value': 12, 'silent_zero': 1}; ok at {0x0}
iminmax	dst_full	hardware-run	G17P	EXP-0160|EXP-0165	NAME MOVED BY DEF-0160-2: this entry now labels byte+5, which EXP-0160 swept under the name `srcB`. **It is NOT a register selector**: bits 3, 5, 6 and 7 are INERT (0 of 512 flip-pairs differ each, re-measured in EXP-0165) and no value->register model fits (reg = v>>1 and reg = v>>2 each explain only 32 of 256 cases). Its live bits are 0, 1, 2 and 4 and its anchor value 0xc0 is falu2's standard `mods` default, so it is the SOURCE-CLASS / MODIFIER byte. The name `dst_full` is historical and wrong; a db.json field cannot be renamed without editing validation.json in the same commit.
iminmax	fmt	isolated-byte-diff	M4	EXP-0139	12 values return a silent zero
iminmax	sel	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_imin@iminmax[32:38]; outcomes {'wrong_value': 6, 'ok': 2}; ok at {0x5, 0x7}
iminmax	selhi	isolated-byte-diff	M4	EXP-0139	12 values return a silent zero
iminmax	srcA	hardware-run	G17P	EXP-0154|EXP-0160|EXP-0165	NAME MOVED BY DEF-0160-2 (a 3-cycle over byte+1/+3/+5). byte+1 is the FIRST source descriptor, (reg<<1)|size -- the falu2 slot layout. Identified in EXP-0165 from EXP-0160's anchor `02 01 1e 05 07 00`, which computes imin(r0, r2) -> r0 in BOTH seed sets (10 and 7) with byte+1 = 0x01 naming r0. The dense sweep behind the label is EXP-0154's byte+1 sweep; the ROLE is EXP-0160/EXP-0165.
iminmax	srcB	hardware-run	G17P	EXP-0154|EXP-0160|EXP-0165	NAME MOVED BY DEF-0160-2. byte+3 is the SECOND source descriptor, (reg<<1)|size. Identified by a RELEASED-REGISTER observation: at the anchor value 0x05 the register it names (r2) comes back zeroed in both seed sets, which is release-on-read and identifies it as an operand. **WARNING TO THE MERGER: validation.json's existing `iminmax.srcB` row carries EXP-0160's byte+5 sweep. That evidence now belongs to `iminmax.dst_full`; this row replaces it.**
irotate	b2	hardware-run	G17P	EXP-0172	LIVE over its two legal values, and ASYMMETRIC: 0x56 -> 0x54 changes the observation on all three arms whose baseline is 0x56; 0x54 -> 0x56 changes nothing on either arm whose baseline is 0x54. Both directions were tested. The modelled 8-bit width is a fiction (DEF-0172-1).
irotate	tail	isolated-byte-diff	M4	EXP-0146|EXP-0166	⚠ MARGINAL COVERAGE ONLY. 32-bit raw field swept BYTE-WISE — bytes +8..+11, each over all 256 values with the others at their compiled value (1024 of 2^32 combinations); neither `max` nor `max-1` was encoded, so §3.3's w>8 bar is not met (A6). Per-byte accept-sets (M4): +8 (v&0xb7)==0xb0; +9 (v&0x12)==0x10; +10 (v&0xfd)==0x09; +11 (v&0x01)==0x00. EXP-0154 left +8 and +10 `untested` on G17P; this M4 row is the only evidence for them.
isel10	cc	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_isel@isel10[32:62]; outcomes {'wrong_value': 144, 'ok': 16, 'silent_zero': 96}; ok at {0x5, 0x7, 0xd, 0xf, 0x15, 0x17, 0x1d, 0x1f, 0x85, 0x87, 0x8d, 0x8f, 0x95, 0x97, 0x9d, 0x9f}
isel10	cmpA	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_isel@isel10[32:62]; outcomes {'ok': 204, 'silent_zero': 8, 'wrong_value': 44}; ok at {204 values}
isel10	cmpB	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_isel@isel10[32:62]; outcomes {'wrong_value': 252, 'ok': 4}; ok at {0x4-0x5, 0x84-0x85}
isel10	cmp_mode	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_isel@isel10[32:62]; outcomes {'wrong_value': 252, 'ok': 4}; ok at {0x82, 0x8a, 0x92, 0x9a}
isel10	dst	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_isel@isel10[32:62]; outcomes {'ok': 1, 'wrong_value': 12, 'silent_zero': 1}; ok at {0x0}
isel10	flags	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_isel@isel10[32:62]; outcomes {'ok': 32, 'wrong_value': 208, 'silent_zero': 16}; ok at {32 values}
isel10	opsel	isolated-byte-diff	M4	EXP-0139	12 values return a silent zero
isel10	selFalse	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_isel@isel10[32:62]; outcomes {'wrong_value': 252, 'ok': 4}; ok at {0x6-0x7, 0x86-0x87}
isel10	selFalse_file	isolated-byte-diff	M4	EXP-0139	3/256 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3); reproducibly FAULT (5/5 attempts, healthy baselines) at 61 values: 64-78,80,82-95,192-211,213-223
isel10	selTrue	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_isel@isel10[32:62]; outcomes {'wrong_value': 252, 'ok': 4}; ok at {0x8-0x9, 0x88-0x89}
isel8	cc	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel8[18:32]; outcomes {'ok': 64, 'wrong_value': 192}; ok at {64 values}
isel8	cmp_mode	hardware-run	G17P	EXP-0160	carrier SYNTH+LIFTED:k_rsqrt@isel8[18:32]; outcomes(seed set 1) {'wrong_value': 128, 'ok': 128}; anchor value 0x82; P1=True P2=True P3=True model=M2 CLASS TABLE
isel8	dst	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel8[18:32]; outcomes {'wrong_value': 13, 'ok': 1}; ok at {0x7}
isel8	flags	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel8[18:32]; outcomes {'ok': 128, 'wrong_value': 128}; ok at {128 values}
isel8	opsel	isolated-byte-diff	M4	EXP-0139	12 values return a silent zero
isel8	selTrue	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel8[18:32]; outcomes {'wrong_value': 52, 'ok': 201}; ok at {201 values}
isel_reg	cmpA	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel_reg[80:100]; outcomes {'ok': 228, 'silent_zero': 22}; ok at {228 values}
isel_reg	dst	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel_reg[80:100]; outcomes {'wrong_value': 12, 'ok': 1, 'silent_zero': 1}; ok at {0x4}
isel_reg	selFalse	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel_reg[80:100]; outcomes {'wrong_value': 252, 'ok': 4}; ok at {0x4-0x5, 0x84-0x85}
isel_reg	selFalse_file	isolated-byte-diff	M4	EXP-0139	1/256 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3)
isel_reg	selTrue	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_rsqrt@isel_reg[80:100]; outcomes {'wrong_value': 252, 'ok': 4}; ok at {0x6-0x7, 0x86-0x87}
ishift	form	isolated-byte-diff	M4	EXP-0139	64 values return a silent zero
ishift	op8	isolated-byte-diff	M4	EXP-0139	64 values return a silent zero
ishift	opB	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_ashr@ishift[18:28]; outcomes {'ok': 4, 'wrong_value': 52, 'silent_zero': 199}; ok at {0x0-0x3}
ishift	shamt	hardware-run	M4	EXP-0139	128 values return a silent zero
ishift	srcA	hardware-run	G17P	EXP-0154	carrier SYNTH+LIFTED:k_ashr@ishift[18:28]; outcomes {'ok': 2, 'wrong_value': 28, 'silent_zero': 162, 'fault': 6}; ok at {0x0-0x1}
ishift	src_class	hardware-run	M4	EXP-0139	128 values return a silent zero
iter	dst	isolated-byte-diff	G17P	EXP-0155	swept 195/256 of the frozen value set in both runs (incomplete: a hang/deadline budget stopped it); the values that did run agree across both runs
iter	grp	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from iter@frag0W to iter@frag1, where the field is demonstrably live (255/255 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
iter	mode	isolated-byte-diff	A18	EXP-0029|EXP-0155-g17p-emit-tex-frag|EXP-0163-g17p-inert-liveness	Perspective-correct interpolation is a MULTI-INSTRUCTION lowering, not a mode bit. | EXP-0189 citation repair: the records supporting this row live in EXP-0155-g17p-emit-tex-frag, EXP-0163-g17p-inert-liveness; the original citation EXP-0029 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
iter	src_slot	isolated-byte-diff	A18	EXP-0029|EXP-0163-g17p-inert-liveness	EXP-0189 citation repair: the records supporting this row live in EXP-0163-g17p-inert-liveness; the original citation EXP-0029 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
iter_at	dst	isolated-byte-diff	G17P	EXP-0155	swept 195/256 of the frozen value set in both runs (incomplete: a hang/deadline budget stopped it); the values that did run agree across both runs
iter_at	grp	isolated-byte-diff	G17P	EXP-0168|EXP-0181|EXP-0183	RE-SPANNED by EXP-0181 (bits 0..7 -> bit 7) and RE-DERIVED from EXP-0168's raw by EXP-0183. EXP-0168 filed `untested` on a '5 of 256' sweep; against the field's REAL encodable range of 2 the same raw is a DENSE 2-of-2 sweep reproducible in three runs. NOT recommended for `hardware-run`: r_i8s's own baseline record says 'baseline vs HOST oracle: MISMATCH', so only one of the two carriers has a valid oracle, and EXP-0168's ladder clause (`iter_at.loc`) was not met. The two out-of-descriptor byte0 values dispatched (0x00, 0x01) HUNG the device on both carriers in all three runs -- a hardware fact about the 254 illegal byte0 values, not about this field.
iter_at	loc	hardware-run	G17P	EXP-0163	LIVE: moved the observation on 7 arm(s) across atoff4, cent4, ms4cent, ms4out. Inert on atoff1, cent1 -- i.e. the EXP-0155 null was CARRIER-LIMITED, not a property of the silicon.
iter_flat	b4	hardware-run	G17P	EXP-0155	[orchestrator: representative arm re-pointed from iter_flat@flat1 to iter_flat@flat0, where the field is demonstrably live (254/254 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
iter_flat	b5	isolated-byte-diff	G17P	EXP-0155	1/256 values disagree between the two gated runs; validated at points, not over a range [orchestrator: representative arm re-pointed from iter_flat@flat1 to iter_flat@flat0, where the field is demonstrably live (192/192 of 256 moved, 100.0% cross-run agreement); the original arm showed it inert.]
iter_flat	sel	isolated-byte-diff	G17P	EXP-0155	swept 127/256 of the frozen value set in both runs (incomplete: a hang/deadline budget stopped it); the values that did run agree across both runs [orchestrator: representative arm re-pointed from iter_flat@flat1 to iter_flat@flat0, where the field is demonstrably live (126/126 of 126 moved, 100.0% cross-run agreement); the original arm showed it inert.]
iunary	dst	hardware-run	M4	EXP-0139	1/272 values excluded as not reproducible (sibling-GPU contamination class, see RESULTS.md §3); reproducibly FAULT (5/5 attempts, healthy baselines) at 63 values: 192-241,243-255; 3 values return a silent zero
iunary	src	hardware-run	M4	EXP-0139	197 values return a silent zero
iunary	srcdesc	isolated-byte-diff	M4	EXP-0139	64 values return a silent zero
matrix_mac	c_neg_all	hardware-run	M4	EXP-0147	Documented A*B+C iff (b11hi & 3)==0 (32/128); bits 2-6 don't-care. The two low bits are ACCUMULATOR SIGN controls resolved per tile row: bit0 -> rows 0-3 use -C; bit1 -> all 8 rows use -C; both -> rows 0-3 +C, rows 4-7 -C. So the matrix unit performs A*B-C (multiply-subtract) and a half-tile variant, which simdgroup_multiply_accumulate never emits. FIELD-MODEL CORRECTION (EXP-0147, HW, dense 128 x2 runs): two of the seven bits are SEMANTIC accumulator-sign controls, not padding -- bit0 of the old field (byte+11 bit1) makes rows 0-3 use -C, bit1 (byte+11 bit2) makes ALL rows use -C, and both set cancel back to +C. Correct a*b+c requires both clear (32 of 128 values). The matrix unit therefore computes A*B - C, a mode Metal's simdgroup_multiply_accumulate never emits.
matrix_mac	c_neg_half	hardware-run	M4	EXP-0147	Documented A*B+C iff (b11hi & 3)==0 (32/128); bits 2-6 don't-care. The two low bits are ACCUMULATOR SIGN controls resolved per tile row: bit0 -> rows 0-3 use -C; bit1 -> all 8 rows use -C; both -> rows 0-3 +C, rows 4-7 -C. So the matrix unit performs A*B-C (multiply-subtract) and a half-tile variant, which simdgroup_multiply_accumulate never emits. FIELD-MODEL CORRECTION (EXP-0147, HW, dense 128 x2 runs): two of the seven bits are SEMANTIC accumulator-sign controls, not padding -- bit0 of the old field (byte+11 bit1) makes rows 0-3 use -C, bit1 (byte+11 bit2) makes ALL rows use -C, and both set cancel back to +C. Correct a*b+c requires both clear (32 of 128 values). The matrix unit therefore computes A*B - C, a mode Metal's simdgroup_multiply_accumulate never emits.
matrix_mac	dst_en	hardware-run	M4	EXP-0147	Correct A*B+C iff bit6==1 and bit7==0 (0x40-0x7f, 64/64). Bits 0-5 don't-care. 0x00-0x3f and 0x80-0xbf give a SILENT ZERO; 0xc0-0xff give a wrong value. Verified as an exact set identity over all 256 values in both runs. FIELD-MODEL CORRECTION (EXP-0147, HW, dense 256 x2 runs): the hardware rule is simple -- correct A*B+C iff bit6 == 1 and bit7 == 0 (0x40..0x7f, 64/64 values); bits 0-5 are don't-care; 0x00-0x3f and 0x80-0xbf give a SILENT ZERO and 0xc0-0xff a wrong value. The field was typed `raw` with no semantics.
mov_imm	dst	hardware-run	M4	EXP-0140	all 16 values executed with a host-computed oracle; four 12-register aliasing scans confirm no second register changes; 16/16 values reproduced identically across both gated runs
mov_imm	imm_top	hardware-run	G17P	EXP-0168	100.000% agreement over 6 shared values, 5 moved vs 0 disagreements (infx), ladder and falsifier passed in every run
mov_zext16	extend	hardware-run	G17P	EXP-0161|EXP-0165	FIELD NARROWED BY DEF-0161-2. The dense byte+3 sweep accepts exactly the 32 values with (v & 0x07) == 0x01 and no others, so byte+3's LOW 3 BITS are the zero-extend companion discriminator and are now part of `match`; the remaining 5 bits are HW-tested free. The old 8-bit `extend` verdict is not translated across unchanged -- 3 of its 8 bits became match bits.
mov_zext16	src_flag	hardware-run	G17P	EXP-0161|EXP-0165	FIELD MERGED BY DEF-0161-2: the old `src_reg` (bits 0-6) and `src_flag` (bit 7) are one inert byte, and db.json's name budget (a new field name hard-fails validate_labels.py without a validation.json edit) forced the merge onto this name. HW-TESTED INERT over the whole exercised range: every value reproduces the unmutated result exactly. In every one of the 129 exercised values, in all four gated sweeps, the 16-register dump is identical to the baseline -- in a carrier where the instruction is demonstrably live (its byte0 := 0x00 falsifier fires as `wrong_value`) and where fifteen device_loads and a sentinel store separate the source from the instruction, so ALU forwarding cannot explain it. This CLOSES EXP-0146's open question as '(a) byte+1 is not a source-register selector'. It is also NOT a flag; the name is historical. EXP-0146's own carrier is dead: its byte0 := 0x00 falsifier scores `ok` there.
mov_zext16	src_reg	hardware-run	G17P	EXP-0146-m4-emit-int-misc|EXP-0161|EXP-0165	NAME RE-POINTED BY DEF-0161-2: this entry now labels byte0's HIGH NIBBLE, the ONE register the instruction uses as both source and destination (r[n] = r[n] & 0xFFFF). db.json modelled that nibble as part of a fixed match (byte0 == 0x13) until EXP-0165. Measured: byte0 = 0xN3 narrows r[N] AND NOTHING ELSE for N = 0..10 -- 11/11 fits, 0 misfits, in both gated runs -- and N = 0xB..0xF execute as a NO-OP (no register changes at all), confirmed 4 independent times each. No byte0 whose LOW nibble is not 3 ever performs the narrow (all 16 low-nibble buckets checked). GENERATED: 11 of 16 `r[n] = r[n] & 0xFFFF` encodings pass a host-computed 16-register prediction; the 5 failures are exactly the no-op nibbles. ONE ANOMALY, recorded not smoothed: nibble 0x8 narrowed correctly in 4 of 5 observations and was a no-op once (gen03). The INERTNESS evidence that used to sit under this name (byte+1 bits 0-6) has moved to `mov_zext16.src_flag`, which now covers all of byte+1. (EXP-0165 analysis/rederive_def2_zext.py.) | EXP-0189 citation repair: the records supporting this row live in EXP-0146-m4-emit-int-misc; the original citation EXP-0161, EXP-0165 has no per-value records for it. Both are kept -- the stale one is where the claim came from, the new one is where the evidence is.
mov_zext16	subform	hardware-run	G17P	EXP-0161|EXP-0165	POSITION UNCHANGED. Accepted set fits (v & 0xC7) == 0x00, exactly 8 of 256, IDENTICALLY in both register forms. NOT folded into `match`: doing so was measured (EXP-0165 work/cand2) and it steals 70 firings from `frame_marker`, whose 8-bit byte0 match would lose the specificity tie-break.
n2_op10	dst	isolated-byte-diff	M4	EXP-0146|EXP-0166	Dense 0..15. Only 0x3 — the carrier's own compiled value — reproduces; the other 15 give 14 wrong values and 1 silent zero, both gated runs agreeing on every value. CAPPED at isolated-byte-diff by A7: `dst` is typed `reg`, and a singleton accept-set establishes 'every other value breaks this carrier', NOT 'value N selects register N'. A register-granularity carrier (16-register dump) is required before an emitter may choose a destination through this field. `n2_op10` has 230 live occurrences on G17P (EXP-0157 census), so a G17P re-sweep is strictly better than this row.
